Ano;Mês;Município;"Valor FOB (US$)";"Quilograma Líquido"
2016;09;"Santa Bárbara d'Oeste - SP";5381157;639591
2016;12;"Santo Antônio de Posse - SP";5346411;407861
2016;05;"Nova Odessa - SP";5314012;801177
2016;10;"Santa Bárbara d'Oeste - SP";5190435;582375
2016;07;"Nova Odessa - SP";5139787;702429
2016;08;"Nova Odessa - SP";5082121;769788
2016;01;"Nova Odessa - SP";5040657;523676
2016;04;"Monte Mor - SP";5020568;1294878
2016;04;"Jaguariúna - SP";4896500;641397
2016;10;"Nova Odessa - SP";4774726;611313
2016;02;"Hortolândia - SP";4594975;194905
2016;04;"Nova Odessa - SP";4532690;562280
2016;07;"Monte Mor - SP";4309075;1321634
2016;04;"Hortolândia - SP";4288182;118252
2016;10;"Jaguariúna - SP";4247874;933050
2016;03;"Cosmópolis - SP";4211532;3735964
2016;08;"Jaguariúna - SP";4092550;673116
2016;02;"Jaguariúna - SP";4007126;941613
2016;09;"Nova Odessa - SP";4006307;750025
2016;03;"Hortolândia - SP";3943087;127670
2016;03;"Jaguariúna - SP";3819275;1000359
2016;12;"Jaguariúna - SP";3762361;1074348
2016;11;"Jaguariúna - SP";3595517;1086120
2016;08;"Hortolândia - SP";3547093;392390
2016;12;"Hortolândia - SP";3476195;177694
2016;06;"Hortolândia - SP";3426638;183218
2016;10;"Hortolândia - SP";3418814;160267
2016;07;"Hortolândia - SP";3399170;248178
2016;06;"Jaguariúna - SP";3393726;713348
2016;06;"Cosmópolis - SP";3237185;5950305
2016;11;"Hortolândia - SP";3004958;86049
2016;09;"Hortolândia - SP";2828291;198680
2016;09;"Engenheiro Coelho - SP";2822619;2406216
2016;09;"Jaguariúna - SP";2662965;666749
2016;01;"Santa Bárbara d'Oeste - SP";2658537;255633
2016;07;"Jaguariúna - SP";2507155;597041
2016;01;"Hortolândia - SP";2453250;142700
2016;12;"Artur Nogueira - SP";2281337;799822
2016;05;"Jaguariúna - SP";2134990;538758
2016;03;"Artur Nogueira - SP";2129269;1797531
2016;10;"Engenheiro Coelho - SP";2114379;2071677
2016;08;"Engenheiro Coelho - SP";1927593;1623728
2016;03;"Pedreira - SP";1923884;616997
2016;11;"Pedreira - SP";1862250;1437682
2016;11;"Artur Nogueira - SP";1786249;562410
2016;10;"Pedreira - SP";1729407;602820
2016;06;"Artur Nogueira - SP";1716072;593465
2016;07;"Engenheiro Coelho - SP";1706906;1168954
2016;09;"Pedreira - SP";1592824;518586
2016;01;"Pedreira - SP";1542805;402857
2016;08;"Holambra - SP";1459407;618787
2016;01;"Artur Nogueira - SP";1456438;384684
2016;07;"Holambra - SP";1447515;674406
2016;01;"Jaguariúna - SP";1390471;185227
2016;06;"Holambra - SP";1384973;618063
2016;12;"Engenheiro Coelho - SP";1383294;1056371
2016;05;"Pedreira - SP";1382122;624365
2016;08;"Pedreira - SP";1355805;438888
2016;02;"Pedreira - SP";1348867;409738
2016;11;"Engenheiro Coelho - SP";1330388;983983
2016;09;"Artur Nogueira - SP";1302072;421949
2016;06;"Pedreira - SP";1240730;423233
2016;04;"Pedreira - SP";1235744;401516
2016;07;"Artur Nogueira - SP";1221008;436195
2016;08;"Artur Nogueira - SP";1216862;416339
2016;12;"Pedreira - SP";1046803;452035
2016;10;"Artur Nogueira - SP";1015801;212877
2016;05;"Holambra - SP";1010131;461962
2016;01;"Engenheiro Coelho - SP";977598;750999
2016;02;"Artur Nogueira - SP";888640;227939
2016;01;"Santo Antônio de Posse - SP";880843;68645
2016;07;"Pedreira - SP";844810;378593
2016;05;"Artur Nogueira - SP";842283;709766
2016;04;"Artur Nogueira - SP";803138;326996
2016;02;"Engenheiro Coelho - SP";722953;323363
2016;05;"Engenheiro Coelho - SP";631616;218948
2016;06;"Engenheiro Coelho - SP";483057;107436
2016;09;"Holambra - SP";305983;101906
2016;11;"Holambra - SP";247412;111906
2016;12;"Holambra - SP";146613;5295
2016;04;"Holambra - SP";98664;5775
2016;01;"Holambra - SP";97399;3489
2016;10;"Holambra - SP";80522;24070
2016;03;"Holambra - SP";64604;5049
2016;06;"Morungaba - SP";61404;17754
2016;02;"Holambra - SP";56019;2661
2016;07;"Morungaba - SP";52295;1048
2016;09;"Morungaba - SP";48000;0
2016;04;"Engenheiro Coelho - SP";47525;14963
2016;03;"Engenheiro Coelho - SP";42231;12234
2016;11;"Morungaba - SP";30074;454
2016;01;"Morungaba - SP";21750;7500
2016;10;"Morungaba - SP";10820;1790
2016;03;"Morungaba - SP";8760;1217
2016;02;"Morungaba - SP";6892;1282
2016;05;"Morungaba - SP";6830;1793
2016;08;"Morungaba - SP";2360;271
2015;03;"Campinas - SP";105062589;20429655
2015;07;"Campinas - SP";101639565;57729128
2015;06;"Campinas - SP";96475715;20808522
2015;08;"Campinas - SP";85809175;19611165
2015;12;"Campinas - SP";83525035;19932439
2015;04;"Campinas - SP";82978372;24760517
2015;05;"Campinas - SP";81163424;16155240
2015;02;"Campinas - SP";79110471;43095097
2015;10;"Campinas - SP";77664125;15631147
2015;09;"Campinas - SP";74305957;15757065
2015;11;"Campinas - SP";74034584;17338877
2015;07;"Paulínia - SP";65880126;34578191
2015;10;"Paulínia - SP";64606560;86702202
2015;09;"Paulínia - SP";61374962;67182116
2015;08;"Paulínia - SP";56782507;48239505
2015;06;"Paulínia - SP";56057711;29906398
2015;08;"Indaiatuba - SP";53517173;7159641
2015;12;"Paulínia - SP";52897057;28552548
2015;11;"Indaiatuba - SP";52892933;5705283
2015;01;"Campinas - SP";52859162;14711509
2015;01;"Paulínia - SP";50765248;28350197
2015;03;"Paulínia - SP";49109160;23554302
2015;10;"Indaiatuba - SP";48882797;5796347
2015;04;"Paulínia - SP";48866136;22258722
2015;07;"Indaiatuba - SP";48596634;7370918
2015;12;"Indaiatuba - SP";45824995;5175929
2015;06;"Indaiatuba - SP";45594734;6523499
2015;09;"Indaiatuba - SP";45519650;6450674
2015;11;"Paulínia - SP";44993267;20736747
2015;03;"Indaiatuba - SP";44349147;8235588
2015;02;"Paulínia - SP";43924830;17436795
2015;05;"Paulínia - SP";43117393;18685229
2015;04;"Indaiatuba - SP";41275878;7604321
2015;02;"Indaiatuba - SP";39524409;7021651
2015;05;"Indaiatuba - SP";37913277;8570092
2015;06;"Sumaré - SP";37655127;5956965
2015;10;"Sumaré - SP";37295838;5816517
2015;03;"Sumaré - SP";32979860;5169082
2015;08;"Sumaré - SP";32736910;5665392
2015;05;"Sumaré - SP";32442869;5418947
2015;07;"Sumaré - SP";32064865;5093628
2015;12;"Sumaré - SP";31289137;6149721
2015;03;"Vinhedo - SP";30946870;6168859
2015;06;"Vinhedo - SP";30029417;6393422
2015;04;"Sumaré - SP";29649521;4779933
2015;01;"Indaiatuba - SP";29440240;4899662
2015;09;"Sumaré - SP";29154739;5302223
2015;09;"Vinhedo - SP";28681351;5520103
2015;08;"Vinhedo - SP";28628878;5859939
2015;12;"Vinhedo - SP";28486117;6023821
2015;07;"Vinhedo - SP";27659721;5441844
2015;05;"Vinhedo - SP";26903374;4984278
2015;10;"Vinhedo - SP";26458054;5131345
2015;04;"Vinhedo - SP";25938563;4474233
2015;11;"Sumaré - SP";25580010;5046386
2015;02;"Sumaré - SP";24376860;3772140
2015;11;"Vinhedo - SP";23021936;4290381
2015;02;"Vinhedo - SP";21969651;3873872
2015;01;"Sumaré - SP";21957564;3889943
2015;01;"Vinhedo - SP";18864102;2304659
2015;11;"Itatiba - SP";15109060;1827931
2015;07;"Cosmópolis - SP";14926925;10067042
2015;05;"Itatiba - SP";14525750;1754559
2015;06;"Itatiba - SP";14115953;1778119
2015;08;"Itatiba - SP";13692433;1569459
2015;07;"Itatiba - SP";13594892;1564187
2015;03;"Itatiba - SP";13558184;1565931
2015;10;"Itatiba - SP";13218216;1976347
2015;04;"Itatiba - SP";13107670;1667041
2015;12;"Cosmópolis - SP";12516912;12549114
2015;09;"Itatiba - SP";12475007;1615864
2015;06;"Cosmópolis - SP";12292131;10988542
2015;12;"Valinhos - SP";11990870;1128335
2015;03;"Hortolândia - SP";11938349;1615080
2015;09;"Cosmópolis - SP";11873121;14885614
2015;09;"Jaguariúna - SP";11600965;451874
2015;05;"Valinhos - SP";11235963;1387387
2015;10;"Cosmópolis - SP";10989272;17911295
2015;09;"Nova Odessa - SP";10947340;706216
2015;02;"Itatiba - SP";10844227;1313962
2015;11;"Cosmópolis - SP";10387824;7499421
2015;06;"Valinhos - SP";10329448;1485671
2015;03;"Valinhos - SP";10225389;1513084
2015;12;"Itatiba - SP";10000948;1163961
2015;01;"Cosmópolis - SP";9789410;10824007
2015;10;"Valinhos - SP";9717835;1207239
2015;08;"Monte Mor - SP";9556230;1674637
2015;06;"Monte Mor - SP";9554006;1830420
2015;11;"Valinhos - SP";9482497;1059030
2015;04;"Hortolândia - SP";9460042;755533
2015;04;"Valinhos - SP";9336149;1035609
2015;11;"Monte Mor - SP";8746205;2006054
2015;04;"Monte Mor - SP";8575117;1456477
2015;08;"Valinhos - SP";8462716;1246717
2015;04;"Nova Odessa - SP";8425316;778977
2015;09;"Valinhos - SP";8353460;1126878
2015;02;"Hortolândia - SP";8288023;1188830
2015;07;"Valinhos - SP";8104235;1219661
2015;01;"Monte Mor - SP";7964294;2143930
2015;03;"Monte Mor - SP";7744819;2131883
2015;05;"Hortolândia - SP";7439109;942928
2015;05;"Cosmópolis - SP";7380108;4002814
2015;01;"Itatiba - SP";7367775;757837
2015;08;"Santo Antônio de Posse - SP";7357097;506603
2015;07;"Jaguariúna - SP";7236053;334299
2015;12;"Monte Mor - SP";7068537;1361725
2015;02;"Valinhos - SP";7003002;975957
2015;08;"Hortolândia - SP";6979072;504061
2015;09;"Hortolândia - SP";6928507;487092
2015;04;"Jaguariúna - SP";6904879;290141
2015;10;"Monte Mor - SP";6743723;1643292
2015;07;"Monte Mor - SP";6724384;1537096
2015;03;"Nova Odessa - SP";6349195;697746
2015;08;"Nova Odessa - SP";6241558;628525
2015;09;"Monte Mor - SP";6226120;1714714
2015;06;"Hortolândia - SP";6144029;471169
2015;03;"Cosmópolis - SP";6067454;394912
2015;02;"Monte Mor - SP";6028799;1605151
2015;09;"Santo Antônio de Posse - SP";6020308;388092
2015;01;"Valinhos - SP";5966286;599849
2015;12;"Nova Odessa - SP";5856238;556638
2015;01;"Hortolândia - SP";5831713;192729
2015;12;"Hortolândia - SP";5760505;411994
2015;04;"Cosmópolis - SP";5572804;108230
2015;05;"Santo Antônio de Posse - SP";5526976;370175
2015;10;"Hortolândia - SP";5521788;590681
2015;02;"Nova Odessa - SP";5444660;624669
2015;06;"Jaguariúna - SP";5338026;332094
2015;03;"Santa Bárbara d'Oeste - SP";5329815;630039
2015;03;"Santo Antônio de Posse - SP";5324904;384933
2015;11;"Nova Odessa - SP";5069667;627008
2015;06;"Santo Antônio de Posse - SP";4945534;292455
2015;11;"Santo Antônio de Posse - SP";4918524;411167
2015;11;"Hortolândia - SP";4916988;391008
2015;08;"Cosmópolis - SP";4891515;2745699
2015;02;"Santo Antônio de Posse - SP";4878279;295201
2015;05;"Monte Mor - SP";4870443;1394576
2015;07;"Hortolândia - SP";4801978;294999
2015;05;"Nova Odessa - SP";4797200;504953
2015;01;"Nova Odessa - SP";4796024;363602
2015;06;"Nova Odessa - SP";4767155;565833
2015;07;"Nova Odessa - SP";4549196;529940
2015;10;"Nova Odessa - SP";4538020;566400
2015;11;"Jaguariúna - SP";4464855;290311
2015;10;"Santo Antônio de Posse - SP";4391087;322744
2015;05;"Santa Bárbara d'Oeste - SP";4369209;568292
2015;10;"Jaguariúna - SP";4314958;430331
2015;08;"Santa Bárbara d'Oeste - SP";4242779;524788
2015;12;"Santa Bárbara d'Oeste - SP";4226297;413372
2015;12;"Jaguariúna - SP";4174171;487764
2015;04;"Santa Bárbara d'Oeste - SP";4154176;511415
2015;04;"Santo Antônio de Posse - SP";3996351;329070
2015;01;"Santo Antônio de Posse - SP";3937650;233438
2015;11;"Santa Bárbara d'Oeste - SP";3748914;347690
2015;08;"Jaguariúna - SP";3485089;410501
2015;03;"Jaguariúna - SP";3459239;499733
2015;01;"Santa Bárbara d'Oeste - SP";3438610;2309442
2015;02;"Santa Bárbara d'Oeste - SP";3406921;501080
2015;10;"Santa Bárbara d'Oeste - SP";3402142;389360
2015;06;"Santa Bárbara d'Oeste - SP";3385629;485057
2015;12;"Santo Antônio de Posse - SP";3327606;261662
2015;02;"Jaguariúna - SP";3321282;409776
2015;01;"Jaguariúna - SP";3319931;426406
2015;02;"Cosmópolis - SP";3132296;63044
2015;07;"Santa Bárbara d'Oeste - SP";3085870;599485
2015;09;"Artur Nogueira - SP";2716662;1536513
2015;09;"Santa Bárbara d'Oeste - SP";2324676;442191
2015;06;"Pedreira - SP";2239765;494017
2015;01;"Artur Nogueira - SP";2194896;657657
2015;05;"Jaguariúna - SP";2085211;192298
2015;08;"Engenheiro Coelho - SP";2068387;1300883
2015;10;"Engenheiro Coelho - SP";1985079;1864320
2015;07;"Holambra - SP";1945859;909706
2015;12;"Pedreira - SP";1938787;554902
2015;04;"Artur Nogueira - SP";1929328;804544
2015;10;"Pedreira - SP";1882833;419635
2015;07;"Pedreira - SP";1810416;462654
2015;09;"Engenheiro Coelho - SP";1796611;1296739
2015;06;"Holambra - SP";1765405;819079
2015;05;"Pedreira - SP";1695305;472317
2015;05;"Artur Nogueira - SP";1663352;412756
2015;03;"Pedreira - SP";1655106;471193
2015;08;"Artur Nogueira - SP";1653952;699926
2015;04;"Pedreira - SP";1652939;1550689
2015;11;"Artur Nogueira - SP";1621594;862972
2015;07;"Artur Nogueira - SP";1515660;630663
2015;12;"Engenheiro Coelho - SP";1496569;1359722
2015;11;"Pedreira - SP";1475565;392988
2015;03;"Artur Nogueira - SP";1422462;1176663
2015;10;"Artur Nogueira - SP";1386191;436113
2015;01;"Engenheiro Coelho - SP";1372235;1237336
2015;02;"Pedreira - SP";1363609;343225
2015;08;"Holambra - SP";1341687;557350
2015;01;"Pedreira - SP";1330780;386108
2015;08;"Pedreira - SP";1223719;294067
2015;12;"Artur Nogueira - SP";1110009;550607
2015;09;"Pedreira - SP";971922;229901
2015;02;"Artur Nogueira - SP";945416;272523
2015;02;"Engenheiro Coelho - SP";937164;596174
2015;06;"Artur Nogueira - SP";927531;190879
2015;11;"Engenheiro Coelho - SP";909196;1002712
2015;03;"Engenheiro Coelho - SP";904027;220963
2015;04;"Engenheiro Coelho - SP";838355;395062
2015;06;"Engenheiro Coelho - SP";799446;194007
2015;07;"Engenheiro Coelho - SP";790726;196275
2015;05;"Engenheiro Coelho - SP";573653;175425
2015;11;"Holambra - SP";477563;240894
2015;05;"Holambra - SP";471165;157838
2015;09;"Holambra - SP";423613;146656
2015;12;"Holambra - SP";317430;30173
2015;04;"Holambra - SP";195367;9412
2015;02;"Holambra - SP";179766;18600
2015;03;"Holambra - SP";176786;16200
2015;01;"Holambra - SP";121657;8879
2015;07;"Santo Antônio de Posse - SP";70849;1845
2015;10;"Holambra - SP";62652;4023
2015;06;"Morungaba - SP";35377;3347
2015;11;"Morungaba - SP";9216;1186
2015;02;"Morungaba - SP";9180;1228
2014;05;"Campinas - SP";131026955;80736724
2014;07;"Campinas - SP";116585833;43548868
2014;09;"Campinas - SP";110827332;47833825
2014;03;"Campinas - SP";106421989;45633928
2014;02;"Campinas - SP";104019084;35079315
2014;11;"Campinas - SP";103407878;28703437
2014;08;"Campinas - SP";101939025;28781699
2014;04;"Campinas - SP";101527595;49671455
2014;12;"Campinas - SP";96525946;45084983
2014;06;"Campinas - SP";91371223;34324195
2014;10;"Paulínia - SP";85578368;53081048
2014;10;"Campinas - SP";82632363;16211749
2014;01;"Campinas - SP";77665072;33625985
2014;07;"Paulínia - SP";77551270;29703805
2014;09;"Paulínia - SP";70952486;23263864
2014;12;"Paulínia - SP";65289856;32012210
2014;02;"Paulínia - SP";65236613;27936014
2014;01;"Paulínia - SP";64593513;24594050
2014;06;"Paulínia - SP";62686396;28248023
2014;05;"Paulínia - SP";61474781;22699250
2014;08;"Paulínia - SP";60273389;25573006
2014;04;"Paulínia - SP";55999509;19491072
2014;03;"Paulínia - SP";55853137;32948475
2014;11;"Paulínia - SP";53601131;19234165
2014;10;"Indaiatuba - SP";52676345;6244026
2014;05;"Indaiatuba - SP";52459643;7028144
2014;04;"Indaiatuba - SP";48234782;5998358
2014;07;"Sumaré - SP";48129311;6740383
2014;09;"Indaiatuba - SP";45201134;8079518
2014;06;"Indaiatuba - SP";44772521;5837219
2014;07;"Indaiatuba - SP";44219083;5627183
2014;08;"Indaiatuba - SP";42433560;6565698
2014;08;"Sumaré - SP";41036947;7594022
2014;12;"Indaiatuba - SP";39608035;6783984
2014;06;"Sumaré - SP";37709237;8899018
2014;05;"Sumaré - SP";34723500;7205800
2014;11;"Indaiatuba - SP";34421151;6794077
2014;03;"Sumaré - SP";33732111;4647289
2014;10;"Sumaré - SP";33472574;7824220
2014;08;"Vinhedo - SP";32034925;5571468
2014;10;"Vinhedo - SP";31806924;5972709
2014;07;"Vinhedo - SP";31416161;5680398
2014;05;"Santa Bárbara d'Oeste - SP";30848848;3001307
2014;09;"Sumaré - SP";30442664;5702290
2014;01;"Indaiatuba - SP";30396195;4762616
2014;04;"Sumaré - SP";30167718;6200109
2014;09;"Vinhedo - SP";29499760;5589443
2014;02;"Indaiatuba - SP";29454590;5107098
2014;02;"Vinhedo - SP";29156664;5157587
2014;11;"Sumaré - SP";28629768;5928522
2014;04;"Vinhedo - SP";28601001;5566357
2014;12;"Sumaré - SP";28450235;6255702
2014;03;"Vinhedo - SP";28403391;4726954
2014;05;"Vinhedo - SP";28369302;4981525
2014;01;"Vinhedo - SP";28318633;4740845
2014;12;"Vinhedo - SP";28006390;4260063
2014;11;"Vinhedo - SP";26879856;4621418
2014;06;"Vinhedo - SP";26446923;4807531
2014;03;"Indaiatuba - SP";25476414;4474537
2014;02;"Sumaré - SP";24765280;4995385
2014;01;"Sumaré - SP";23227957;4370701
2014;02;"Hortolândia - SP";18649945;1311892
2014;10;"Santa Bárbara d'Oeste - SP";17270832;1057500
2014;07;"Santa Bárbara d'Oeste - SP";15739719;1048120
2014;08;"Cosmópolis - SP";15298590;24669861
2014;02;"Monte Mor - SP";14086467;3949952
2014;01;"Santa Bárbara d'Oeste - SP";13071218;782534
2014;10;"Itatiba - SP";12958521;1280916
2014;12;"Itatiba - SP";12874353;1285020
2014;12;"Valinhos - SP";12865905;1707092
2014;03;"Itatiba - SP";12239554;1082111
2014;07;"Itatiba - SP";12081546;1576928
2014;10;"Cosmópolis - SP";11965847;9458700
2014;02;"Valinhos - SP";11794718;1245103
2014;04;"Monte Mor - SP";11563929;3057649
2014;01;"Monte Mor - SP";11214083;3149625
2014;04;"Valinhos - SP";11149736;1230013
2014;05;"Monte Mor - SP";10990358;2649599
2014;07;"Valinhos - SP";10913203;1187984
2014;09;"Valinhos - SP";10859077;1536311
2014;05;"Itatiba - SP";10760328;1167565
2014;08;"Itatiba - SP";10712692;1102622
2014;11;"Itatiba - SP";10537963;891231
2014;09;"Itatiba - SP";10514984;1261830
2014;03;"Valinhos - SP";10460587;1132068
2014;06;"Monte Mor - SP";10409243;2060893
2014;05;"Hortolândia - SP";10093703;719593
2014;06;"Itatiba - SP";9817105;971682
2014;02;"Itatiba - SP";9681978;1061903
2014;11;"Cosmópolis - SP";9600262;6613620
2014;06;"Valinhos - SP";9534806;1097564
2014;03;"Monte Mor - SP";9476397;2599512
2014;04;"Itatiba - SP";9468552;884246
2014;02;"Nova Odessa - SP";9435831;825318
2014;07;"Nova Odessa - SP";9324630;828366
2014;01;"Valinhos - SP";9297768;977683
2014;06;"Cosmópolis - SP";9186358;16274694
2014;05;"Valinhos - SP";9173457;1017852
2014;08;"Jaguariúna - SP";9128267;597375
2014;03;"Hortolândia - SP";9025212;795917
2014;09;"Cosmópolis - SP";9009118;13336220
2014;11;"Valinhos - SP";9000362;987807
2014;10;"Monte Mor - SP";8970301;2747045
2014;07;"Monte Mor - SP";8819005;2329610
2014;05;"Cosmópolis - SP";8787440;8774073
2014;10;"Valinhos - SP";8758011;1098193
2014;05;"Nova Odessa - SP";8709769;689959
2014;12;"Nova Odessa - SP";8688556;795636
2014;12;"Cosmópolis - SP";8592127;6906980
2014;08;"Valinhos - SP";8565449;1160110
2014;12;"Monte Mor - SP";8510689;2172149
2014;09;"Monte Mor - SP";8345637;2364235
2014;01;"Cosmópolis - SP";8092907;10454790
2014;01;"Hortolândia - SP";7947962;645725
2014;06;"Nova Odessa - SP";7900203;620829
2014;09;"Nova Odessa - SP";7811034;670011
2014;07;"Cosmópolis - SP";7706207;7605281
2014;10;"Hortolândia - SP";7661108;453958
2014;04;"Nova Odessa - SP";7643897;542377
2014;12;"Hortolândia - SP";7605713;608291
2014;09;"Santo Antônio de Posse - SP";7277536;413603
2014;07;"Hortolândia - SP";7217460;428607
2014;03;"Nova Odessa - SP";7157072;505787
2014;08;"Nova Odessa - SP";6839789;649021
2014;08;"Hortolândia - SP";6810968;537477
2014;04;"Hortolândia - SP";6748072;709649
2014;07;"Santo Antônio de Posse - SP";6515800;346986
2014;10;"Nova Odessa - SP";6424884;664830
2014;11;"Monte Mor - SP";6391956;1711378
2014;01;"Itatiba - SP";6363049;858514
2014;11;"Hortolândia - SP";6343985;354968
2014;09;"Hortolândia - SP";6321607;416759
2014;08;"Monte Mor - SP";6300167;1798429
2014;10;"Jaguariúna - SP";6145864;538756
2014;11;"Nova Odessa - SP";6048099;437857
2014;06;"Santo Antônio de Posse - SP";6037283;295202
2014;02;"Santo Antônio de Posse - SP";5711174;344726
2014;10;"Santo Antônio de Posse - SP";5690083;478708
2014;02;"Santa Bárbara d'Oeste - SP";5666645;4864867
2014;08;"Engenheiro Coelho - SP";5627689;2902215
2014;05;"Santo Antônio de Posse - SP";5594921;289316
2014;09;"Santa Bárbara d'Oeste - SP";5490657;765100
2014;03;"Engenheiro Coelho - SP";5488008;3042459
2014;01;"Nova Odessa - SP";5381682;396785
2014;11;"Santo Antônio de Posse - SP";5295579;364420
2014;04;"Santo Antônio de Posse - SP";5207378;322067
2014;06;"Santa Bárbara d'Oeste - SP";5119718;1266475
2014;12;"Jaguariúna - SP";4996686;651220
2014;08;"Santa Bárbara d'Oeste - SP";4958583;751620
2014;12;"Santa Bárbara d'Oeste - SP";4928001;629122
2014;01;"Engenheiro Coelho - SP";4814359;2674332
2014;03;"Santa Bárbara d'Oeste - SP";4711031;667713
2014;11;"Santa Bárbara d'Oeste - SP";4580890;630246
2014;04;"Santa Bárbara d'Oeste - SP";4567240;751065
2014;06;"Hortolândia - SP";4534833;421578
2014;06;"Jaguariúna - SP";4182986;589772
2014;08;"Santo Antônio de Posse - SP";4080062;274179
2014;07;"Holambra - SP";3974075;1454008
2014;12;"Santo Antônio de Posse - SP";3884845;333551
2014;05;"Jaguariúna - SP";3770517;604668
2014;07;"Jaguariúna - SP";3391782;498181
2014;04;"Cosmópolis - SP";3183140;53961
2014;11;"Jaguariúna - SP";3056127;710758
2014;06;"Engenheiro Coelho - SP";3047768;1055300
2014;04;"Jaguariúna - SP";2868053;600491
2014;07;"Engenheiro Coelho - SP";2830651;1162148
2014;03;"Jaguariúna - SP";2799982;415800
2014;03;"Santo Antônio de Posse - SP";2708177;165162
2014;01;"Santo Antônio de Posse - SP";2682331;148720
2014;02;"Engenheiro Coelho - SP";2519918;1603749
2014;01;"Jaguariúna - SP";2462772;464716
2014;06;"Holambra - SP";2444541;893563
2014;10;"Engenheiro Coelho - SP";2318268;692492
2014;12;"Pedreira - SP";2254481;934435
2014;09;"Jaguariúna - SP";2253523;642595
2014;04;"Engenheiro Coelho - SP";2131309;1102649
2014;01;"Pedreira - SP";2043969;390215
2014;12;"Artur Nogueira - SP";2010821;814614
2014;09;"Engenheiro Coelho - SP";1886936;764187
2014;05;"Holambra - SP";1868608;611935
2014;06;"Pedreira - SP";1808471;414320
2014;02;"Jaguariúna - SP";1806766;641673
2014;05;"Engenheiro Coelho - SP";1795455;1160303
2014;04;"Pedreira - SP";1791510;425346
2014;03;"Cosmópolis - SP";1750791;32805
2014;11;"Engenheiro Coelho - SP";1738440;1344306
2014;08;"Pedreira - SP";1729968;369589
2014;07;"Pedreira - SP";1727328;362302
2014;03;"Pedreira - SP";1693735;398351
2014;02;"Pedreira - SP";1688384;459991
2014;09;"Artur Nogueira - SP";1684123;485818
2014;10;"Pedreira - SP";1670203;440488
2014;08;"Holambra - SP";1612766;639820
2014;09;"Pedreira - SP";1578277;426620
2014;12;"Engenheiro Coelho - SP";1350294;939828
2014;02;"Cosmópolis - SP";1246473;2319
2014;05;"Pedreira - SP";1218231;217895
2014;10;"Artur Nogueira - SP";1142888;257075
2014;08;"Artur Nogueira - SP";1048003;117452
2014;11;"Pedreira - SP";1030827;312794
2014;06;"Artur Nogueira - SP";933731;120116
2014;09;"Holambra - SP";704141;157034
2014;05;"Artur Nogueira - SP";591488;68294
2014;11;"Artur Nogueira - SP";522368;122672
2014;03;"Artur Nogueira - SP";495549;37229
2014;04;"Holambra - SP";483273;85334
2014;10;"Holambra - SP";453884;201233
2014;02;"Artur Nogueira - SP";445581;50532
2014;04;"Artur Nogueira - SP";441268;52905
2014;07;"Artur Nogueira - SP";379079;25955
2014;01;"Holambra - SP";333847;43774
2014;03;"Holambra - SP";282066;12246
2014;02;"Holambra - SP";271419;62489
2014;11;"Holambra - SP";269111;52113
2014;01;"Artur Nogueira - SP";241436;19541
2014;12;"Holambra - SP";225074;33570
2014;06;"Morungaba - SP";17495;3068
2014;09;"Morungaba - SP";14704;1998
2014;04;"Morungaba - SP";7787;984
2013;04;"Campinas - SP";126399553;79867824
2013;05;"Campinas - SP";123545578;83158348
2013;11;"Campinas - SP";115286480;58946508
2013;08;"Campinas - SP";110565468;34340000
2013;07;"Campinas - SP";109847787;56275948
2013;06;"Campinas - SP";109234171;65588375
2013;10;"Campinas - SP";108657628;18343439
2013;09;"Campinas - SP";106603629;48849592
2013;03;"Campinas - SP";95358820;15392549
2013;12;"Campinas - SP";85197727;13825564
2013;04;"Sumaré - SP";77834279;9372880
2013;02;"Campinas - SP";73119258;15023355
2013;05;"Indaiatuba - SP";72251392;8072761
2013;01;"Paulínia - SP";72084070;30277909
2013;08;"Paulínia - SP";68847648;29462520
2013;02;"Indaiatuba - SP";68334315;7407305
2013;04;"Indaiatuba - SP";68132288;8591040
2013;10;"Paulínia - SP";68117962;30418605
2013;01;"Campinas - SP";67010575;22869427
2013;01;"Indaiatuba - SP";66094441;7934715
2013;09;"Paulínia - SP";65524659;26596659
2013;01;"Sumaré - SP";62818043;7975341
2013;12;"Paulínia - SP";60573754;20276653
2013;03;"Indaiatuba - SP";59945361;7170252
2013;07;"Indaiatuba - SP";59518176;6925205
2013;11;"Paulínia - SP";59411202;24414634
2013;12;"Sumaré - SP";57994973;7932565
2013;07;"Sumaré - SP";57122815;8195723
2013;06;"Indaiatuba - SP";54132198;6138510
2013;08;"Sumaré - SP";53441096;7517117
2013;08;"Indaiatuba - SP";52748605;5527936
2013;10;"Indaiatuba - SP";52691634;5539180
2013;11;"Indaiatuba - SP";51699446;5538630
2013;06;"Paulínia - SP";51505879;23380397
2013;10;"Sumaré - SP";51045060;8068116
2013;04;"Paulínia - SP";49578207;22399452
2013;06;"Sumaré - SP";49493552;7422431
2013;07;"Paulínia - SP";48635645;21300704
2013;02;"Paulínia - SP";48431488;27944918
2013;12;"Indaiatuba - SP";47998093;5923853
2013;11;"Sumaré - SP";47203939;7256079
2013;09;"Indaiatuba - SP";46403312;5771262
2013;05;"Paulínia - SP";45806245;19852327
2013;02;"Sumaré - SP";45519985;6579485
2013;09;"Sumaré - SP";44517266;7065183
2013;03;"Paulínia - SP";42444630;19476211
