"";"SG_UF_MUN";"CO_MUN_GEO";"NO_MUN";"CO_UF"
"2221";"MS";5201003;"APARECIDA DO TABOADO";55
"2222";"MS";5201102;"AQUIDAUANA";55
"2223";"MS";5201243;"ARAL MOREIRA";55
"2224";"MS";5201508;"BANDEIRANTES";55
"2225";"MS";5201904;"BATAGUASSU";55
"2226";"MS";5202001;"BATAYPORA";55
"2227";"MS";5206259;"NOVO HORIZONTE DO SUL";55
"2228";"MS";5202159;"BODOQUENA";55
"2229";"MS";5206309;"PARANAIBA";55
"2230";"MS";5206358;"PARANHOS";55
"2231";"MS";5206408;"PEDRO GOMES";55
"2232";"MS";5206606;"PONTA PORA";55
"2233";"MS";5206903;"PORTO MURTINHO";55
"2234";"MS";5207109;"RIBAS DO RIO PARDO";55
"2235";"MS";5207208;"RIO BRILHANTE";55
"2236";"MS";5207307;"RIO NEGRO";55
"2237";"MS";5207406;"RIO VERDE DE MATO GROSSO";55
"2238";"MS";5207505;"ROCHEDO";55
"2239";"MS";5207554;"SANTA RITA DO PARDO";55
"2240";"MS";5207695;"SAO GABRIEL DO OESTE";55
"2241";"MS";5207703;"SETE QUEDAS";55
"2242";"MS";5207802;"SELVIRIA";55
"2243";"MS";5207901;"SIDROLANDIA";55
"2244";"MS";5203751;"ELDORADO";55
"2245";"MS";5203801;"FATIMA DO SUL";55
"2246";"MS";5204007;"GLORIA DE DOURADOS";55
"2247";"MS";5204106;"GUIA LOPES DA LAGUNA";55
"2248";"MS";5204304;"IGUATEMI";55
"2249";"MS";5208404;"VICENTINA";55
"2250";"MS";5200856;"ANGELICA";55
"2251";"MS";5203108;"CORGUINHO";55
"2252";"MS";5203157;"CORONEL SAPUCAIA";55
"2253";"MS";5203207;"CORUMBA";55
"2254";"MS";5202100;"BELA VISTA";55
"2255";"MS";5203306;"COXIM";55
"2256";"MS";5202209;"BONITO";55
"2257";"MS";5202308;"BRASILANDIA";55
"2258";"MS";5202407;"CAARAPO";55
"2259";"MS";5202605;"CAMAPUA";55
"2260";"MS";5202704;"CAMPO GRANDE";55
"2261";"MS";5202803;"CARACOL";55
"2262";"MS";5202902;"CASSILANDIA";55
"2263";"MS";5202951;"CHAPADAO DO SUL";55
"2264";"MS";5207950;"TACURU";55
"2265";"MS";5203454;"DEODAPOLIS";55
"2266";"MS";5203488;"DOIS IRMAOS DO BURITI";55
"2267";"MS";5203256;"COSTA RICA";55
"2268";"MS";5200807;"ANAURILANDIA";55
"2269";"MS";5207976;"TAQUARUSSU";55
"2270";"MS";5208008;"TERENOS";55
"2271";"MS";5207935;"SONORA";55
"2272";"MS";5200609;"AMAMBAI";55
"2273";"MS";5203504;"DOURADINA";55
"2274";"MS";5200203;"AGUA CLARA";55
"2275";"MS";5208305;"TRES LAGOAS";55
"2276";"MS";5200708;"ANASTACIO";55
"2277";"MS";5200252;"ALCINOPOLIS";55
"2278";"MT";5106190;"NOVA SANTA HELENA";52
"2279";"MT";5106182;"NOVA LACERDA";52
"2280";"MT";5105259;"LUCAS DO RIO VERDE";52
"2281";"MT";5106208;"NOVA BRASILANDIA";52
"2282";"MT";5106216;"NOVA CANAA DO NORTE";52
"2283";"MT";5105234;"LAMBARI D'OESTE";52
"2284";"MT";5104542;"ITANHANGA";52
"2285";"MT";5105309;"LUCIARA";52
"2286";"MT";5105903;"NOBRES";52
"2287";"MT";5100300;"ALTO ARAGUAIA";52
"2288";"MT";5106224;"NOVA MUTUM";52
"2289";"MT";5100201;"AGUA BOA";52
"2290";"MT";5100250;"ALTA FLORESTA";52
"2291";"MT";5105622;"MIRASSOL D'OESTE";52
"2292";"MT";5105580;"MARCELANDIA";52
"2293";"MT";5106232;"NOVA OLIMPIA";52
"2294";"MT";5106240;"NOVA UBIRATA";52
"2295";"MT";5103403;"CUIABA";52
"2296";"MT";5103437;"CURVELANDIA";52
"2297";"MT";5105002;"JAURU";52
"2298";"MT";5105101;"JUARA";52
"2299";"MT";5105150;"JUINA";52
"2300";"MT";5105176;"JURUENA";52
"2301";"MT";5105200;"JUSCIMEIRA";52
"2302";"MT";5108808;"NOVA GUARITA";52
"2303";"MT";5108857;"NOVA MARILANDIA";52
"2304";"MT";5108907;"NOVA MARINGA";52
"2305";"MT";5105507;"VILA BELA DA SANTISSIMA TRINDADE";52
"2306";"MT";5106000;"NORTELANDIA";52
"2307";"MT";5106109;"NOSSA SENHORA DO LIVRAMENTO";52
"2308";"MT";5102637;"CAMPO NOVO DO PARECIS";52
"2309";"MT";5106158;"NOVA BANDEIRANTES";52
"2310";"MT";5106174;"NOVA NAZARE";52
"2311";"MT";5102694;"CANABRAVA DO NORTE";52
"2312";"MT";5102702;"CANARANA";52
"2313";"MT";5102793;"CARLINDA";52
"2314";"MT";5102850;"CASTANHEIRA";52
"2315";"MT";5103007;"CHAPADA DOS GUIMARAES";52
"2316";"MT";5103056;"CLAUDIA";52
"2317";"MT";5103106;"COCALINHO";52
"2318";"MT";5106257;"NOVA XAVANTINA";52
"2319";"MT";5102603;"CAMPINAPOLIS";52
"2320";"MT";5105606;"MATUPA";52
"2321";"MT";5103379;"COTRIGUACU";52
"2322";"MT";5103361;"CONQUISTA D'OESTE";52
"2323";"MT";5107750;"SALTO DO CEU";52
"2324";"MT";5103452;"DENISE";52
"2325";"MT";5103502;"DIAMANTINO";52
"2326";"MT";5103601;"DOM AQUINO";52
"2327";"MT";5106265;"NOVO MUNDO";52
"2328";"MT";5106273;"NOVO HORIZONTE DO NORTE";52
"2329";"MT";5100359;"ALTO BOA VISTA";52
"2330";"MT";5100409;"ALTO GARCAS";52
"2331";"MT";5104104;"GUARANTA DO NORTE";52
"2332";"MT";5104203;"GUIRATINGA";52
"2333";"MT";5104500;"INDIAVAI";52
"2334";"MT";5104559;"ITAUBA";52
"2335";"MT";5104609;"ITIQUIRA";52
"2336";"MT";5104807;"JACIARA";52
"2337";"MT";5104906;"JANGADA";52
"2338";"MT";5100102;"ACORIZAL";52
"2339";"MT";5108402;"VARZEA GRANDE";52
"2340";"MT";5108501;"VERA";52
"2341";"MT";5108600;"VILA RICA";52
"2342";"MT";5101803;"BARRA DO GARCAS";52
"2343";"MT";5101852;"BOM JESUS DO ARAGUAIA";52
"2344";"MT";5101902;"BRASNORTE";52
"2345";"MT";5108956;"NOVA MONTE VERDE";52
"2346";"MT";5107008;"POXOREO";52
"2347";"MT";5107040;"PRIMAVERA DO LESTE";52
"2348";"MT";5103304;"COMODORO";52
"2349";"MT";5102678;"CAMPO VERDE";52
"2350";"MT";5102686;"CAMPOS DE JULIO";52
"2351";"MT";5107156;"RESERVA DO CABACAL";52
"2352";"MT";5107180;"RIBEIRAO CASCALHEIRA";52
"2353";"MT";5107198;"RIBEIRAOZINHO";52
"2354";"MT";5107206;"RIO BRANCO";52
"2355";"MT";5107248;"SANTA CARMEM";52
"2356";"MT";5107263;"SANTO AFONSO";52
"2357";"MT";5107297;"SAO JOSE DO POVO";52
"2358";"MT";5107305;"SAO JOSE DO RIO CLARO";52
"2359";"MT";5103205;"COLIDER";52
"2360";"MT";5103254;"COLNIZA";52
"2361";"MT";5100805;"APIACAS";52
"2362";"MT";5103353;"CONFRESA";52
"2363";"MT";5107701;"ROSARIO OESTE";52
"2364";"MT";5107768;"SANTA RITA DO TRIVELATO";52
"2365";"MT";5107776;"SANTA TEREZINHA";52
"2366";"MT";5107792;"SANTO ANTONIO DO LESTE";52
"2367";"MT";5103700;"FELIZ NATAL";52
"2368";"MT";5103809;"FIGUEIROPOLIS D'OESTE";52
"2369";"MT";5103858;"GAUCHA DO NORTE";52
"2370";"MT";5104526;"IPIRANGA DO NORTE";52
"2371";"MT";5106299;"PARANAITA";52
"2372";"MT";5100508;"ALTO PARAGUAI";52
"2373";"MT";5100607;"ALTO TAQUARI";52
"2374";"MT";5107354;"SAO JOSE DO XINGU";52
"2375";"MT";5101001;"ARAGUAIANA";52
"2376";"MT";5101209;"ARAGUAINHA";52
"2377";"MT";5101258;"ARAPUTANGA";52
"2378";"MT";5101308;"ARENAPOLIS";52
"2379";"MT";5101407;"ARIPUANA";52
"2380";"MT";5101605;"BARAO DE MELGACO";52
"2381";"MT";5101704;"BARRA DO BUGRES";52
"2382";"MT";5106778;"PORTO ALEGRE DO NORTE";52
"2383";"MT";5106802;"PORTO DOS GAUCHOS";52
"2384";"MT";5106828;"PORTO ESPERIDIAO";52
"2385";"MT";5102504;"CACERES";52
"2386";"MT";5107941;"TABAPORA";52
"2387";"MT";5107958;"TANGARA DA SERRA";52
"2388";"MT";5107404;"SAO PEDRO DA CIPA";52
"2389";"MT";5107065;"QUERENCIA";52
"2390";"MT";5107107;"SAO JOSE DOS QUATRO MARCOS";52
"2391";"MT";5107743;"SANTA CRUZ DO XINGU";52
"2392";"MT";5108303;"UNIAO DO SUL";52
"2393";"MT";5108352;"VALE DE SAO DOMINGOS";52
"2394";"MT";5107800;"SANTO ANTONIO DO LEVERGER";52
"2395";"MT";5107859;"SAO FELIX DO ARAGUAIA";52
"2396";"MT";5107875;"SAPEZAL";52
"2397";"MT";5103908;"GENERAL CARNEIRO";52
"2398";"MT";5103957;"GLORIA D'OESTE";52
"2399";"MT";5106851;"PORTO ESTRELA";52
"2400";"MT";5107925;"SORRISO";52
"2401";"MT";5108006;"TAPURAH";52
"2402";"MT";5107578;"RONDOLANDIA";52
"2403";"MT";5107602;"RONDONOPOLIS";52
"2404";"MT";5108204;"TORIXOREU";52
"2405";"MT";5106455;"PLANALTO DA SERRA";52
"2406";"MT";5106505;"POCONE";52
"2407";"MT";5106703;"PONTE BRANCA";52
"2408";"MT";5106752;"PONTES E LACERDA";52
"2409";"MT";5107909;"SINOP";52
"2410";"MT";5106307;"PARANATINGA";52
"2411";"MT";5107883;"SERRA NOVA DOURADA";52
"2412";"MT";5106281;"NOVO SAO JOAQUIM";52
"2413";"MT";5106422;"PEIXOTO DE AZEVEDO";52
"2414";"MT";5108055;"TERRA NOVA DO NORTE";52
"2415";"MT";5108105;"TESOURO";52
"2416";"MT";5106372;"PEDRA PRETA";52
"2417";"MT";5106653;"PONTAL DO ARAGUAIA";52
"2418";"MT";5106315;"NOVO SANTO ANTONIO";52
"2419";"ND";9999999;"NAO DECLARADO";95
"2420";"PA";1506500;"SANTA ISABEL DO PARA";15
"2421";"PA";1506609;"SANTA MARIA DO PARA";15
"2422";"PA";1506559;"SANTA LUZIA DO PARA";15
"2423";"PA";1506708;"SANTANA DO ARAGUAIA";15
"2424";"PA";1506583;"SANTA MARIA DAS BARREIRAS";15
"2425";"PA";1504422;"MARITUBA";15
"2426";"PA";1506195;"RUROPOLIS";15
"2427";"PA";1506187;"RONDON DO PARA";15
"2428";"PA";1506401;"SANTA CRUZ DO ARARI";15
"2429";"PA";1506302;"SALVATERRA";15
"2430";"PA";1504455;"MEDICILANDIA";15
"2431";"PA";1505064;"NOVO REPARTIMENTO";15
"2432";"PA";1505106;"OBIDOS";15
"2433";"PA";1508308;"VISEU";15
"2434";"PA";1505031;"NOVO PROGRESSO";15
"2435";"PA";1507805;"SENADOR JOSE PORFIRIO";15
"2436";"PA";1504505;"MELGACO";15
"2437";"PA";1504604;"MOCAJUBA";15
"2438";"PA";1507755;"SAPUCAIA";15
"2439";"PA";1504802;"MONTE ALEGRE";15
"2440";"PA";1508001;"TOME-ACU";15
"2441";"PA";1506203;"SALINOPOLIS";15
"2442";"PA";1507474;"SAO JOAO DE PIRABAS";15
"2443";"PA";1507508;"SAO JOAO DO ARAGUAIA";15
"2444";"PA";1507607;"SAO MIGUEL DO GUAMA";15
"2445";"PA";1506351;"SANTA BARBARA DO PARA";15
"2446";"PA";1505700;"PONTA DE PEDRAS";15
"2447";"PA";1505205;"OEIRAS DO PARA";15
"2448";"PA";1505304;"ORIXIMINA";15
"2449";"PA";1507904;"SOURE";15
"2450";"PA";1507953;"TAILANDIA";15
"2451";"PA";1507961;"TERRA ALTA";15
"2452";"PA";1507979;"TERRA SANTA";15
"2453";"PA";1506161;"RIO MARIA";15
"2454";"PA";1507466;"SAO JOAO DA PONTA";15
"2455";"PA";1501006;"AVEIRO";15
"2456";"PA";1501105;"BAGRE";15
"2457";"PA";1505007;"NOVA TIMBOTEUA";15
"2458";"PA";1502400;"CASTANHAL";15
"2459";"PA";1501303;"BARCARENA";15
"2460";"PA";1507706;"SAO SEBASTIAO DA BOA VISTA";15
"2461";"PA";1504307;"MARACANA";15
"2462";"PA";1501758;"BREJO GRANDE DO ARAGUAIA";15
"2463";"PA";1501782;"BREU BRANCO";15
"2464";"PA";1501808;"BREVES";15
"2465";"PA";1506138;"REDENCAO";15
"2466";"PA";1501956;"CACHOEIRA DO PIRIA";15
