Ano;Mês;Município;"Valor FOB (US$)";"Quilograma Líquido"
2010;07;"Cosmópolis - SP";3389669;414203
2010;07;"Engenheiro Coelho - SP";226744;327008
2010;07;"Holambra - SP";1224026;159363
2010;07;"Hortolândia - SP";112202382;6673649
2010;07;"Indaiatuba - SP";79922498;49810878
2010;07;"Itatiba - SP";20614017;3349452
2010;07;"Jaguariúna - SP";62004237;1631181
2010;07;"Monte Mor - SP";25153158;1428732
2010;07;"Morungaba - SP";138552;2607
2010;07;"Nova Odessa - SP";6587272;1201916
2010;07;"Paulínia - SP";184475782;58066276
2010;07;"Pedreira - SP";848636;377952
2010;07;"Santa Bárbara d'Oeste - SP";7617058;806291
2010;07;"Santo Antônio de Posse - SP";2110272;1501266
2010;07;"Sumaré - SP";132536644;18062518
2010;07;"Valinhos - SP";27257455;7592453
2010;07;"Vinhedo - SP";74359901;17910444
2010;06;"Artur Nogueira - SP";1241982;106730
2010;06;"Campinas - SP";209451737;31005422
2010;06;"Cosmópolis - SP";3940554;358501
2010;06;"Engenheiro Coelho - SP";77282;200974
2010;06;"Holambra - SP";1503538;414890
2010;06;"Hortolândia - SP";123746128;6488394
2010;06;"Indaiatuba - SP";76276327;51306693
2010;06;"Itatiba - SP";17167458;2865771
2010;06;"Jaguariúna - SP";61159951;1534836
2010;06;"Monte Mor - SP";24873866;1441179
2010;06;"Morungaba - SP";520050;33586
2010;06;"Nova Odessa - SP";5749109;1424501
2010;06;"Paulínia - SP";160471542;40965807
2010;06;"Pedreira - SP";1019025;625046
2010;06;"Santa Bárbara d'Oeste - SP";9156856;975703
2010;06;"Santo Antônio de Posse - SP";1859360;939465
2010;06;"Sumaré - SP";134956764;16878626
2010;06;"Valinhos - SP";27532751;8815430
2010;06;"Vinhedo - SP";66080205;11694119
2010;05;"Artur Nogueira - SP";1248978;148516
2010;05;"Campinas - SP";190599836;26583027
2010;05;"Cosmópolis - SP";2565297;244270
2010;05;"Engenheiro Coelho - SP";77841;246854
2010;05;"Holambra - SP";1361452;105888
2010;05;"Hortolândia - SP";112561174;5217084
2010;05;"Indaiatuba - SP";70140307;34896156
2010;05;"Itatiba - SP";16865576;2455044
2010;05;"Jaguariúna - SP";59827881;1297453
2010;05;"Monte Mor - SP";27290104;1686681
2010;05;"Morungaba - SP";775696;159471
2010;05;"Nova Odessa - SP";6370176;1549973
2010;05;"Paulínia - SP";118992373;52495235
2010;05;"Pedreira - SP";831105;371573
2010;05;"Santa Bárbara d'Oeste - SP";6593000;909310
2010;05;"Santo Antônio de Posse - SP";1322682;1187431
2010;05;"Sumaré - SP";141937059;18795973
2010;05;"Valinhos - SP";24713800;8137262
2010;05;"Vinhedo - SP";62878117;12982978
2010;04;"Artur Nogueira - SP";1105218;237461
2010;04;"Campinas - SP";208918696;64644678
2010;04;"Cosmópolis - SP";3023083;311404
2010;04;"Engenheiro Coelho - SP";64919;250126
2010;04;"Holambra - SP";997218;155444
2010;04;"Hortolândia - SP";119159174;6030671
2010;04;"Indaiatuba - SP";82457805;47128579
2010;04;"Itatiba - SP";17365600;3100300
2010;04;"Jaguariúna - SP";53080123;1481035
2010;04;"Monte Mor - SP";16375824;1391417
2010;04;"Morungaba - SP";659187;61783
2010;04;"Nova Odessa - SP";5555972;1315849
2010;04;"Paulínia - SP";146351550;60574901
2010;04;"Pedreira - SP";831880;164865
2010;04;"Santa Bárbara d'Oeste - SP";7564226;884776
2010;04;"Santo Antônio de Posse - SP";2619713;533150
2010;04;"Sumaré - SP";114416363;14470878
2010;04;"Valinhos - SP";24635344;9215303
2010;04;"Vinhedo - SP";60400351;11950867
2010;03;"Artur Nogueira - SP";1294156;221633
2010;03;"Campinas - SP";197849263;19109528
2010;03;"Cosmópolis - SP";7178834;826031
2010;03;"Engenheiro Coelho - SP";140209;104019
2010;03;"Holambra - SP";1474239;191725
2010;03;"Hortolândia - SP";128423122;6059227
2010;03;"Indaiatuba - SP";87441221;95156522
2010;03;"Itatiba - SP";17680164;2713592
2010;03;"Jaguariúna - SP";56202804;1330537
2010;03;"Monte Mor - SP";20316675;1206294
2010;03;"Morungaba - SP";74204;372
2010;03;"Nova Odessa - SP";6465583;1275772
2010;03;"Paulínia - SP";119209993;30377860
2010;03;"Pedreira - SP";849804;416920
2010;03;"Santa Bárbara d'Oeste - SP";6950150;714573
2010;03;"Santo Antônio de Posse - SP";2096149;1371666
2010;03;"Sumaré - SP";156277996;17217323
2010;03;"Valinhos - SP";22128141;5440152
2010;03;"Vinhedo - SP";57281818;10424648
2010;02;"Artur Nogueira - SP";768492;90501
2010;02;"Campinas - SP";156240100;29020449
2010;02;"Cosmópolis - SP";2565075;264522
2010;02;"Engenheiro Coelho - SP";80161;202384
2010;02;"Holambra - SP";2233194;309903
2010;02;"Hortolândia - SP";108554430;4513334
2010;02;"Indaiatuba - SP";60585053;27365479
2010;02;"Itatiba - SP";14288660;2470034
2010;02;"Jaguariúna - SP";45129674;1057896
2010;02;"Monte Mor - SP";14521596;1153438
2010;02;"Morungaba - SP";246741;9317
2010;02;"Nova Odessa - SP";4107868;915736
2010;02;"Paulínia - SP";87364160;18027449
2010;02;"Pedreira - SP";776685;588091
2010;02;"Santa Bárbara d'Oeste - SP";4144478;375935
2010;02;"Santo Antônio de Posse - SP";1236982;2415092
2010;02;"Sumaré - SP";144912732;16893584
2010;02;"Valinhos - SP";16873468;2799207
2010;02;"Vinhedo - SP";47283084;9268910
2010;01;"Artur Nogueira - SP";710046;117032
2010;01;"Campinas - SP";161436888;29479769
2010;01;"Cosmópolis - SP";4113736;352270
2010;01;"Engenheiro Coelho - SP";105509;213382
2010;01;"Holambra - SP";1826101;303449
2010;01;"Hortolândia - SP";103231472;4571690
2010;01;"Indaiatuba - SP";65321173;66973161
2010;01;"Itatiba - SP";14535020;2523675
2010;01;"Jaguariúna - SP";41714478;1256765
2010;01;"Monte Mor - SP";14003461;1401003
2010;01;"Morungaba - SP";496298;32475
2010;01;"Nova Odessa - SP";7023504;1746193
2010;01;"Paulínia - SP";95239165;39811890
2010;01;"Pedreira - SP";1160627;769343
2010;01;"Santa Bárbara d'Oeste - SP";8057167;1099034
2010;01;"Santo Antônio de Posse - SP";995400;240899
2010;01;"Sumaré - SP";137570751;16188534
2010;01;"Valinhos - SP";21665989;6561815
2010;01;"Vinhedo - SP";43565273;8984908
2009;12;"Artur Nogueira - SP";912698;188377
2009;12;"Campinas - SP";136687832;29383846
2009;12;"Cosmópolis - SP";4119847;312824
2009;12;"Engenheiro Coelho - SP";195903;104157
2009;12;"Holambra - SP";2763649;314175
2009;12;"Hortolândia - SP";135761941;5179414
2009;12;"Indaiatuba - SP";67604950;28462054
2009;12;"Itatiba - SP";16312301;2661253
2009;12;"Jaguariúna - SP";41504223;1196848
2009;12;"Monte Mor - SP";21778856;1167396
2009;12;"Morungaba - SP";156658;2812
2009;12;"Nova Odessa - SP";4015923;1188125
2009;12;"Paulínia - SP";205226309;77231416
2009;12;"Pedreira - SP";1514398;466353
2009;12;"Santa Bárbara d'Oeste - SP";8276208;766827
2009;12;"Santo Antônio de Posse - SP";2174700;280280
2009;12;"Sumaré - SP";82654404;12098641
2009;12;"Valinhos - SP";20440160;5550006
2009;12;"Vinhedo - SP";45396395;7756240
2009;11;"Artur Nogueira - SP";632298;181734
2009;11;"Campinas - SP";180511992;60369701
2009;11;"Cosmópolis - SP";5105904;241531
2009;11;"Engenheiro Coelho - SP";73492;5422
2009;11;"Holambra - SP";865203;131317
2009;11;"Hortolândia - SP";106109646;4209618
2009;11;"Indaiatuba - SP";63850763;42892571
2009;11;"Itatiba - SP";17236040;2326134
2009;11;"Jaguariúna - SP";74074979;1376087
2009;11;"Monte Mor - SP";14540935;1263396
2009;11;"Morungaba - SP";7978;33
2009;11;"Nova Odessa - SP";4057399;1210450
2009;11;"Paulínia - SP";157497582;44723201
2009;11;"Pedreira - SP";946777;441225
2009;11;"Santa Bárbara d'Oeste - SP";6464905;596874
2009;11;"Santo Antônio de Posse - SP";681767;1066532
2009;11;"Sumaré - SP";130307897;15396341
2009;11;"Valinhos - SP";20744191;5338944
2009;11;"Vinhedo - SP";41384466;8065643
2009;10;"Artur Nogueira - SP";892885;180962
2009;10;"Campinas - SP";186738767;51225012
2009;10;"Cosmópolis - SP";7974546;1230942
2009;10;"Engenheiro Coelho - SP";249600;36918
2009;10;"Holambra - SP";1312704;268514
2009;10;"Hortolândia - SP";94891045;3945249
2009;10;"Indaiatuba - SP";73378597;52709079
2009;10;"Itatiba - SP";13778662;2446863
2009;10;"Jaguariúna - SP";81275694;1533457
2009;10;"Monte Mor - SP";8789494;1249212
2009;10;"Morungaba - SP";577937;20659
2009;10;"Nova Odessa - SP";4037789;1119865
2009;10;"Paulínia - SP";219464989;62198566
2009;10;"Pedreira - SP";1339411;349894
2009;10;"Santa Bárbara d'Oeste - SP";6589833;533624
2009;10;"Santo Antônio de Posse - SP";1093553;564607
2009;10;"Sumaré - SP";150280313;15624963
2009;10;"Valinhos - SP";24615912;8106619
2009;10;"Vinhedo - SP";49148331;10740424
2009;09;"Artur Nogueira - SP";510724;72171
2009;09;"Campinas - SP";228159994;42193160
2009;09;"Cosmópolis - SP";6041237;726227
2009;09;"Engenheiro Coelho - SP";65232;6406
2009;09;"Holambra - SP";792017;117205
2009;09;"Hortolândia - SP";91587112;3009075
2009;09;"Indaiatuba - SP";63030301;73427624
2009;09;"Itatiba - SP";13159249;2444983
2009;09;"Jaguariúna - SP";83940651;1392788
2009;09;"Monte Mor - SP";10084493;874434
2009;09;"Morungaba - SP";559517;213502
2009;09;"Nova Odessa - SP";3559093;1001035
2009;09;"Paulínia - SP";209539949;111697321
2009;09;"Pedreira - SP";1515673;478033
2009;09;"Santa Bárbara d'Oeste - SP";4129950;532890
2009;09;"Santo Antônio de Posse - SP";988778;781056
2009;09;"Sumaré - SP";137450920;13073217
2009;09;"Valinhos - SP";20204071;6255356
2009;09;"Vinhedo - SP";46941528;8880689
2009;08;"Artur Nogueira - SP";508172;99202
2009;08;"Campinas - SP";175316154;16362306
2009;08;"Cosmópolis - SP";7882480;871013
2009;08;"Engenheiro Coelho - SP";62985;150561
2009;08;"Holambra - SP";857273;75740
2009;08;"Hortolândia - SP";90710032;4354498
2009;08;"Indaiatuba - SP";59158362;64381521
2009;08;"Itatiba - SP";12375949;2108718
2009;08;"Jaguariúna - SP";78491594;1092302
2009;08;"Monte Mor - SP";9971040;1219622
2009;08;"Morungaba - SP";607449;20082
2009;08;"Nova Odessa - SP";4037292;1191263
2009;08;"Paulínia - SP";179323335;47910953
2009;08;"Pedreira - SP";756924;379172
2009;08;"Santa Bárbara d'Oeste - SP";4699366;357250
2009;08;"Santo Antônio de Posse - SP";868454;1691072
2009;08;"Sumaré - SP";121302196;13202178
2009;08;"Valinhos - SP";18058718;6190272
2009;08;"Vinhedo - SP";41368547;8281743
2009;07;"Artur Nogueira - SP";377584;133295
2009;07;"Campinas - SP";167312846;19727057
2009;07;"Cosmópolis - SP";8032767;902139
2009;07;"Engenheiro Coelho - SP";58607;150926
2009;07;"Holambra - SP";1437987;147142
2009;07;"Hortolândia - SP";75769896;4589849
2009;07;"Indaiatuba - SP";63327107;29976948
2009;07;"Itatiba - SP";12721927;2592638
2009;07;"Jaguariúna - SP";79478909;1037649
2009;07;"Monte Mor - SP";8055433;987139
2009;07;"Morungaba - SP";787679;329958
2009;07;"Nova Odessa - SP";6080343;1429733
2009;07;"Paulínia - SP";195541900;52928070
2009;07;"Pedreira - SP";818329;364849
2009;07;"Santa Bárbara d'Oeste - SP";3542514;325342
2009;07;"Santo Antônio de Posse - SP";672179;5452
2009;07;"Sumaré - SP";94237119;14819929
2009;07;"Valinhos - SP";16914324;6113757
2009;07;"Vinhedo - SP";42851868;6862544
2009;06;"Artur Nogueira - SP";281302;207175
2009;06;"Campinas - SP";152988496;17167252
2009;06;"Cosmópolis - SP";6343593;922321
2009;06;"Engenheiro Coelho - SP";78261;202118
2009;06;"Holambra - SP";626372;67244
2009;06;"Hortolândia - SP";84757751;4793650
2009;06;"Indaiatuba - SP";51833681;27880914
2009;06;"Itatiba - SP";10751895;1859770
2009;06;"Jaguariúna - SP";73965822;1388952
2009;06;"Monte Mor - SP";7182276;1248282
2009;06;"Morungaba - SP";503662;171089
2009;06;"Nova Odessa - SP";4013905;1277423
2009;06;"Paulínia - SP";110897929;44428052
2009;06;"Pedreira - SP";986398;248410
2009;06;"Santa Bárbara d'Oeste - SP";2676715;384411
2009;06;"Santo Antônio de Posse - SP";1122654;76344
2009;06;"Sumaré - SP";104269302;12193569
2009;06;"Valinhos - SP";14357662;5415459
2009;06;"Vinhedo - SP";36690183;7216480
2009;05;"Artur Nogueira - SP";667216;187545
2009;05;"Campinas - SP";139747020;14108470
2009;05;"Cosmópolis - SP";6547536;584124
2009;05;"Engenheiro Coelho - SP";123758;199811
2009;05;"Holambra - SP";1761857;232288
2009;05;"Hortolândia - SP";60277500;2935299
2009;05;"Indaiatuba - SP";53546697;42059326
2009;05;"Itatiba - SP";10338335;1842993
2009;05;"Jaguariúna - SP";78984539;956453
2009;05;"Monte Mor - SP";8183389;546130
2009;05;"Morungaba - SP";512840;210706
2009;05;"Nova Odessa - SP";3690087;1016368
2009;05;"Paulínia - SP";92544170;46792579
2009;05;"Pedreira - SP";462683;243894
2009;05;"Santa Bárbara d'Oeste - SP";3220035;460699
2009;05;"Santo Antônio de Posse - SP";626091;698122
2009;05;"Sumaré - SP";88596093;13235159
2009;05;"Valinhos - SP";11484723;2050597
2009;05;"Vinhedo - SP";39532382;6613257
2009;04;"Artur Nogueira - SP";489256;256100
2009;04;"Campinas - SP";122326297;10251649
2009;04;"Cosmópolis - SP";4638636;436381
2009;04;"Engenheiro Coelho - SP";100961;250141
2009;04;"Holambra - SP";772556;97979
2009;04;"Hortolândia - SP";60252364;2802087
2009;04;"Indaiatuba - SP";44917920;38036267
2009;04;"Itatiba - SP";11656483;1786099
2009;04;"Jaguariúna - SP";50497986;1472125
2009;04;"Monte Mor - SP";9593591;971470
2009;04;"Morungaba - SP";684587;326822
2009;04;"Nova Odessa - SP";3473679;573224
2009;04;"Paulínia - SP";113350615;32091416
2009;04;"Pedreira - SP";1094652;448393
2009;04;"Santa Bárbara d'Oeste - SP";4884667;332952
2009;04;"Santo Antônio de Posse - SP";1055866;30086
2009;04;"Sumaré - SP";86140985;12474621
2009;04;"Valinhos - SP";11234668;4578628
2009;04;"Vinhedo - SP";34455897;6202693
2009;03;"Artur Nogueira - SP";249290;53550
2009;03;"Campinas - SP";140351447;12992539
2009;03;"Cosmópolis - SP";6313441;844351
2009;03;"Engenheiro Coelho - SP";37985;100194
2009;03;"Holambra - SP";3139521;334268
2009;03;"Hortolândia - SP";70690939;2747620
2009;03;"Indaiatuba - SP";55546872;52996982
2009;03;"Itatiba - SP";10084273;1770853
2009;03;"Jaguariúna - SP";56015844;934236
2009;03;"Monte Mor - SP";11746523;804110
2009;03;"Morungaba - SP";141738;7163
2009;03;"Nova Odessa - SP";4598201;1030946
2009;03;"Paulínia - SP";119250860;41291215
2009;03;"Pedreira - SP";973654;757495
2009;03;"Santa Bárbara d'Oeste - SP";5232996;486367
2009;03;"Santo Antônio de Posse - SP";1492557;240464
2009;03;"Sumaré - SP";93509797;10896862
2009;03;"Valinhos - SP";16123975;4750353
2009;03;"Vinhedo - SP";39895115;7200116
2009;02;"Artur Nogueira - SP";315568;106516
2009;02;"Campinas - SP";107317930;8939428
2009;02;"Cosmópolis - SP";7541510;701215
2009;02;"Engenheiro Coelho - SP";46523;147707
2009;02;"Holambra - SP";1936056;321477
2009;02;"Hortolândia - SP";51650887;2092795
2009;02;"Indaiatuba - SP";43278362;32657749
2009;02;"Itatiba - SP";9150049;1734069
2009;02;"Jaguariúna - SP";57529766;1188413
2009;02;"Monte Mor - SP";11019043;594345
2009;02;"Morungaba - SP";57596;690
2009;02;"Nova Odessa - SP";2692043;494081
2009;02;"Paulínia - SP";86486470;15884598
2009;02;"Pedreira - SP";227529;138553
2009;02;"Santa Bárbara d'Oeste - SP";3427779;305809
2009;02;"Santo Antônio de Posse - SP";996102;79771
2009;02;"Sumaré - SP";93424017;11828962
2009;02;"Valinhos - SP";12322413;2637148
2009;02;"Vinhedo - SP";47721780;7753009
2009;01;"Artur Nogueira - SP";227497;116836
2009;01;"Campinas - SP";99626267;13054967
2009;01;"Cosmópolis - SP";5244713;476948
2009;01;"Engenheiro Coelho - SP";14244;1081
2009;01;"Holambra - SP";1437650;266834
2009;01;"Hortolândia - SP";58096338;3725212
2009;01;"Indaiatuba - SP";79848392;39330658
2009;01;"Itatiba - SP";9478245;1895525
2009;01;"Jaguariúna - SP";99330763;1615340
2009;01;"Monte Mor - SP";24899984;1482819
2009;01;"Morungaba - SP";333525;22771
2009;01;"Nova Odessa - SP";5760330;1014477
2009;01;"Paulínia - SP";114915895;25670828
2009;01;"Pedreira - SP";626965;315969
2009;01;"Santa Bárbara d'Oeste - SP";4451112;537982
2009;01;"Santo Antônio de Posse - SP";1873491;583179
2009;01;"Sumaré - SP";235233116;21195356
2009;01;"Valinhos - SP";19476499;6597804
2009;01;"Vinhedo - SP";41563960;9695773
2008;12;"Artur Nogueira - SP";468979;169204
2008;12;"Campinas - SP";98461825;13290960
2008;12;"Cosmópolis - SP";3856393;624190
2008;12;"Engenheiro Coelho - SP";284694;60926
2008;12;"Holambra - SP";1695951;79330
2008;12;"Hortolândia - SP";70801274;3081469
2008;12;"Indaiatuba - SP";45843082;50584886
2008;12;"Itatiba - SP";10252092;1828642
2008;12;"Jaguariúna - SP";41146933;873814
2008;12;"Monte Mor - SP";24083042;1264082
2008;12;"Morungaba - SP";2387711;275825
2008;12;"Nova Odessa - SP";4138752;1124719
2008;12;"Paulínia - SP";176422839;40093456
2008;12;"Pedreira - SP";1699665;1170791
2008;12;"Santa Bárbara d'Oeste - SP";6399455;691439
2008;12;"Santo Antônio de Posse - SP";2502773;1085118
2008;12;"Sumaré - SP";102461562;15323292
2008;12;"Valinhos - SP";15353200;4585729
2008;12;"Vinhedo - SP";40847876;6667266
2008;11;"Artur Nogueira - SP";531283;175459
2008;11;"Campinas - SP";166949578;29506390
2008;11;"Cosmópolis - SP";6779371;711749
2008;11;"Engenheiro Coelho - SP";195118;164341
2008;11;"Holambra - SP";1176059;211891
2008;11;"Hortolândia - SP";84814849;3197557
2008;11;"Indaiatuba - SP";65077710;36366085
2008;11;"Itatiba - SP";14735512;2860370
2008;11;"Jaguariúna - SP";127809291;1404930
2008;11;"Monte Mor - SP";24548245;1195319
2008;11;"Morungaba - SP";1067211;224372
2008;11;"Nova Odessa - SP";4480674;1071875
2008;11;"Paulínia - SP";221667643;59535878
2008;11;"Pedreira - SP";824982;415439
2008;11;"Santa Bárbara d'Oeste - SP";8962235;913548
2008;11;"Santo Antônio de Posse - SP";4403114;3205097
2008;11;"Sumaré - SP";129933639;15417760
2008;11;"Valinhos - SP";20670410;5295125
2008;11;"Vinhedo - SP";44019122;6769026
2008;10;"Artur Nogueira - SP";856581;187520
2008;10;"Campinas - SP";237743652;34924827
2008;10;"Cosmópolis - SP";5151642;984239
2008;10;"Engenheiro Coelho - SP";157376;248008
2008;10;"Holambra - SP";486162;37731
2008;10;"Hortolândia - SP";89498140;4538419
2008;10;"Indaiatuba - SP";72425060;53872645
2008;10;"Itatiba - SP";19099990;2646649
2008;10;"Jaguariúna - SP";177975490;1809689
2008;10;"Monte Mor - SP";9444051;1425734
2008;10;"Morungaba - SP";739368;99607
2008;10;"Nova Odessa - SP";5310903;1037272
2008;10;"Paulínia - SP";211203469;55192400
2008;10;"Pedreira - SP";1023134;461249
2008;10;"Santa Bárbara d'Oeste - SP";12779636;1319264
2008;10;"Santo Antônio de Posse - SP";2441530;1586081
2008;10;"Sumaré - SP";199748844;25872036
2008;10;"Valinhos - SP";20245561;4592789
2008;10;"Vinhedo - SP";55258311;9026931
2008;09;"Artur Nogueira - SP";434904;151616
2008;09;"Campinas - SP";242575763;44044691
2008;09;"Cosmópolis - SP";12048661;617519
2008;09;"Engenheiro Coelho - SP";68457;294571
2008;09;"Holambra - SP";607661;75123
2008;09;"Hortolândia - SP";99612109;4197387
2008;09;"Indaiatuba - SP";68474448;38729503
2008;09;"Itatiba - SP";16713444;2581563
2008;09;"Jaguariúna - SP";202813661;1811828
2008;09;"Monte Mor - SP";15934734;1420156
2008;09;"Morungaba - SP";499259;113188
2008;09;"Nova Odessa - SP";5944762;1142752
2008;09;"Paulínia - SP";239790164;90487161
2008;09;"Pedreira - SP";970938;401340
2008;09;"Santa Bárbara d'Oeste - SP";10031565;1205652
2008;09;"Santo Antônio de Posse - SP";2156286;2540086
2008;09;"Sumaré - SP";172681156;17745352
2008;09;"Valinhos - SP";22272063;5865486
2008;09;"Vinhedo - SP";57574300;8974959
2008;08;"Artur Nogueira - SP";506740;199089
2008;08;"Campinas - SP";235364119;50402751
2008;08;"Cosmópolis - SP";11319808;771537
2008;08;"Engenheiro Coelho - SP";147254;249087
2008;08;"Holambra - SP";858943;128786
2008;08;"Hortolândia - SP";91149744;5546657
2008;08;"Indaiatuba - SP";74593899;41328323
2008;08;"Itatiba - SP";22142945;3232743
2008;08;"Jaguariúna - SP";164119806;1572631
2008;08;"Monte Mor - SP";9763361;1197692
2008;08;"Morungaba - SP";397760;166509
2008;08;"Nova Odessa - SP";5822012;1327716
2008;08;"Paulínia - SP";213186849;91559520
2008;08;"Pedreira - SP";997457;136987
2008;08;"Santa Bárbara d'Oeste - SP";6495329;546377
2008;08;"Santo Antônio de Posse - SP";4402095;9330863
2008;08;"Sumaré - SP";137348392;17125267
2008;08;"Valinhos - SP";23464531;5022388
2008;08;"Vinhedo - SP";52047873;13014243
2008;07;"Artur Nogueira - SP";588156;207325
2008;07;"Campinas - SP";233549378;44628662
2008;07;"Cosmópolis - SP";8089257;598678
2008;07;"Engenheiro Coelho - SP";264365;412785
2008;07;"Holambra - SP";916738;37736
2008;07;"Hortolândia - SP";95375467;4514642
2008;07;"Indaiatuba - SP";75523031;26920114
2008;07;"Itatiba - SP";21438935;2611567
2008;07;"Jaguariúna - SP";151796306;2024880
2008;07;"Monte Mor - SP";18732157;1565504
2008;07;"Morungaba - SP";87795;2472
2008;07;"Nova Odessa - SP";6997139;962641
2008;07;"Paulínia - SP";166698497;52183764
2008;07;"Pedreira - SP";523294;392762
2008;07;"Santa Bárbara d'Oeste - SP";10761096;1115704
2008;07;"Santo Antônio de Posse - SP";1750102;1119660
2008;07;"Sumaré - SP";155570348;17028920
2008;07;"Valinhos - SP";18871215;4491132
2008;07;"Vinhedo - SP";49169693;8521637
2008;06;"Artur Nogueira - SP";514083;82154
2008;06;"Campinas - SP";198546381;57451941
2008;06;"Cosmópolis - SP";7296675;762799
2008;06;"Engenheiro Coelho - SP";331063;320404
2008;06;"Holambra - SP";380357;59579
2008;06;"Hortolândia - SP";107784703;5024446
2008;06;"Indaiatuba - SP";66431379;38498705
2008;06;"Itatiba - SP";21488149;2385599
2008;06;"Jaguariúna - SP";148687941;1531269
2008;06;"Monte Mor - SP";13333370;1098028
2008;06;"Morungaba - SP";477488;160190
2008;06;"Nova Odessa - SP";8470661;1538155
2008;06;"Paulínia - SP";151689041;76457001
2008;06;"Pedreira - SP";1054962;251615
2008;06;"Santa Bárbara d'Oeste - SP";8402850;782721
2008;06;"Santo Antônio de Posse - SP";2579221;2073777
2008;06;"Sumaré - SP";114480865;12237554
2008;06;"Valinhos - SP";18873482;4568522
2008;06;"Vinhedo - SP";45897439;7517464
2008;05;"Artur Nogueira - SP";999731;214379
2008;05;"Campinas - SP";173596849;38914113
2008;05;"Cosmópolis - SP";7562148;666994
2008;05;"Engenheiro Coelho - SP";167604;307061
2008;05;"Holambra - SP";699786;89906
2008;05;"Hortolândia - SP";78520226;4469927
2008;05;"Indaiatuba - SP";69493499;42143571
2008;05;"Itatiba - SP";15254861;1756047
2008;05;"Jaguariúna - SP";148409180;1473726
2008;05;"Monte Mor - SP";15140971;1293673
2008;05;"Morungaba - SP";686863;23185
2008;05;"Nova Odessa - SP";6216039;1083553
2008;05;"Paulínia - SP";93865904;54780972
2008;05;"Pedreira - SP";673693;92814
2008;05;"Santa Bárbara d'Oeste - SP";6463960;593649
2008;05;"Santo Antônio de Posse - SP";883302;692605
2008;05;"Sumaré - SP";118841000;13925193
2008;05;"Valinhos - SP";19242778;7068933
2008;05;"Vinhedo - SP";41670712;6690654
2008;04;"Artur Nogueira - SP";571580;83144
2008;04;"Campinas - SP";174505843;33524244
2008;04;"Cosmópolis - SP";5778368;496141
2008;04;"Engenheiro Coelho - SP";311800;365701
2008;04;"Holambra - SP";1212351;237040
2008;04;"Hortolândia - SP";66368820;3697930
2008;04;"Indaiatuba - SP";58743503;32275191
2008;04;"Itatiba - SP";17329791;1657326
2008;04;"Jaguariúna - SP";196276574;1744774
2008;04;"Monte Mor - SP";12203066;1086145
2008;04;"Morungaba - SP";700680;69885
2008;04;"Nova Odessa - SP";4829153;1151011
2008;04;"Paulínia - SP";96843800;55958246
2008;04;"Pedreira - SP";471670;139244
2008;04;"Santa Bárbara d'Oeste - SP";6577856;614893
2008;04;"Santo Antônio de Posse - SP";1180609;1497806
2008;04;"Sumaré - SP";121010912;14580944
2008;04;"Valinhos - SP";23368853;9121771
2008;04;"Vinhedo - SP";41785270;8752016
2008;03;"Artur Nogueira - SP";831005;194822
2008;03;"Campinas - SP";157441458;12822937
2008;03;"Cosmópolis - SP";5598985;451021
2008;03;"Engenheiro Coelho - SP";98003;257485
2008;03;"Holambra - SP";1395380;176793
2008;03;"Hortolândia - SP";74975443;4117623
2008;03;"Indaiatuba - SP";57810940;18824936
2008;03;"Itatiba - SP";12850511;1551275
2008;03;"Jaguariúna - SP";176679304;1581999
2008;03;"Monte Mor - SP";11312629;930196
2008;03;"Morungaba - SP";902966;60080
2008;03;"Nova Odessa - SP";5292182;764376
2008;03;"Paulínia - SP";63894789;39241426
2008;03;"Pedreira - SP";448916;220588
2008;03;"Santa Bárbara d'Oeste - SP";3601228;742744
2008;03;"Santo Antônio de Posse - SP";1146852;346318
2008;03;"Sumaré - SP";120923849;14505792
2008;03;"Valinhos - SP";16737206;4597366
2008;03;"Vinhedo - SP";43112968;7106136
2008;02;"Artur Nogueira - SP";826210;183138
2008;02;"Campinas - SP";148075116;24740192
2008;02;"Cosmópolis - SP";8798961;346233
2008;02;"Engenheiro Coelho - SP";164245;361668
2008;02;"Holambra - SP";1417575;271219
2008;02;"Hortolândia - SP";60937301;5797960
2008;02;"Indaiatuba - SP";55034942;44158339
2008;02;"Itatiba - SP";13718016;1632496
2008;02;"Jaguariúna - SP";164811059;1643215
2008;02;"Monte Mor - SP";11069057;967561
2008;02;"Morungaba - SP";581001;124200
2008;02;"Nova Odessa - SP";5978440;1209009
2008;02;"Paulínia - SP";92127630;70080989
2008;02;"Pedreira - SP";1082222;377289
2008;02;"Santa Bárbara d'Oeste - SP";3976558;377304
2008;02;"Santo Antônio de Posse - SP";2294757;5839643
2008;02;"Sumaré - SP";105364148;14979915
2008;02;"Valinhos - SP";17856920;6376902
2008;02;"Vinhedo - SP";47532548;11311977
2008;01;"Artur Nogueira - SP";182859;49828
2008;01;"Campinas - SP";149670217;18840905
2008;01;"Cosmópolis - SP";4962598;644476
2008;01;"Engenheiro Coelho - SP";590684;274758
2008;01;"Holambra - SP";1730070;399691
2008;01;"Hortolândia - SP";71703045;5196285
2008;01;"Indaiatuba - SP";57664427;21412737
2008;01;"Itatiba - SP";12390110;1835652
2008;01;"Jaguariúna - SP";180327019;1606078
2008;01;"Monte Mor - SP";11873893;709687
2008;01;"Morungaba - SP";616989;170684
2008;01;"Nova Odessa - SP";5556028;1432827
