"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
16,"Machines",1685,"Electrical machinery and equipment",168503,"Electric Motor Parts",297311658
16,"Machines",1685,"Electrical machinery and equipment",168504,"Electrical Transformers",245365043
16,"Machines",1685,"Electrical machinery and equipment",168505,"Electromagnets",5691900
16,"Machines",1685,"Electrical machinery and equipment",168506,"Batteries",9350727
16,"Machines",1685,"Electrical machinery and equipment",168507,"Electric Batteries",122156279
16,"Machines",1685,"Electrical machinery and equipment",168508,"Vacuum Cleaners",33853390
16,"Machines",1685,"Electrical machinery and equipment",168509,"Other Domestic Electric Housewares",13466637
16,"Machines",1685,"Electrical machinery and equipment",168510,"Hair Trimmers",257302
16,"Machines",1685,"Electrical machinery and equipment",168511,"Electrical Ignitions",111666185
16,"Machines",1685,"Electrical machinery and equipment",168512,"Electrical Lighting and Signalling Equipment",50827640
16,"Machines",1685,"Electrical machinery and equipment",168513,"Portable Lighting",210241
16,"Machines",1685,"Electrical machinery and equipment",168514,"Electric Furnaces",8045627
16,"Machines",1685,"Electrical machinery and equipment",168515,"Electric Soldering Equipment",10302323
16,"Machines",1685,"Electrical machinery and equipment",168516,"Electric Heaters",53243979
16,"Machines",1685,"Electrical machinery and equipment",168517,"Telephones",141382241
16,"Machines",1685,"Electrical machinery and equipment",168518,"Microphones and Headphones",23980106
16,"Machines",1685,"Electrical machinery and equipment",168519,"Sound Recording Equipment",32291.000000000004
16,"Machines",1685,"Electrical machinery and equipment",168520,"Dictation Machines",646606
16,"Machines",1685,"Electrical machinery and equipment",168521,"Video Recording Equipment",22716040
16,"Machines",1685,"Electrical machinery and equipment",168522,"Audio and Video Recording Accessories",60242
16,"Machines",1685,"Electrical machinery and equipment",168523,"Blank Audio Media",18659666
16,"Machines",1685,"Electrical machinery and equipment",168524,"Sound Recordings",348531
16,"Machines",1685,"Electrical machinery and equipment",168525,"Broadcasting Equipment",176511453
16,"Machines",1685,"Electrical machinery and equipment",168526,"Navigation Equipment",11797233
16,"Machines",1685,"Electrical machinery and equipment",168527,"Radio Receivers",15795575
16,"Machines",1685,"Electrical machinery and equipment",168528,"Video Displays",37918795
16,"Machines",1685,"Electrical machinery and equipment",168529,"Broadcasting Accessories",22044123
16,"Machines",1685,"Electrical machinery and equipment",168530,"Traffic Signals",3209957
16,"Machines",1685,"Electrical machinery and equipment",168531,"Audio Alarms",11948562
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",91766035
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",6245641
16,"Machines",1685,"Electrical machinery and equipment",168534,"Printed Circuit Boards",2974840
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",47659990
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",117075514
16,"Machines",1685,"Electrical machinery and equipment",168537,"Electrical Control Boards",90008614
16,"Machines",1685,"Electrical machinery and equipment",168538,"Electrical Power Accessories",30070432
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",2066515
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",146546
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",24087845
16,"Machines",1685,"Electrical machinery and equipment",168542,"Integrated Circuits",115037991
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",54430465
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",295055596
16,"Machines",1685,"Electrical machinery and equipment",168545,"Carbon-based Electronics",10892321
16,"Machines",1685,"Electrical machinery and equipment",168546,"Electrical Insulators",16186035
16,"Machines",1685,"Electrical machinery and equipment",168547,"Metal Insulating Fittings",11113834
16,"Machines",1685,"Electrical machinery and equipment",168548,"Electrical Parts",8654572
17,"Transportation",1786,"Railway and other rolling stock",178601,"Electric Locomotives",132
17,"Transportation",1786,"Railway and other rolling stock",178602,"Other Locomotives",263049.00000000006
17,"Transportation",1786,"Railway and other rolling stock",178603,"Self-Propelled Rail Transport",10722782.000000002
17,"Transportation",1786,"Railway and other rolling stock",178604,"Railway Maintenance Vehicles",476787
17,"Transportation",1786,"Railway and other rolling stock",178606,"Railway Freight Cars",12324
17,"Transportation",1786,"Railway and other rolling stock",178607,"Locomotive Parts",42482142
17,"Transportation",1786,"Railway and other rolling stock",178608,"Railway Track Fixtures",565158
17,"Transportation",1786,"Railway and other rolling stock",178609,"Shipping containers",7801468
17,"Transportation",1787,"Vehicles and their parts",178701,"Tractors",778132171
17,"Transportation",1787,"Vehicles and their parts",178702,"Buses",266960308
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",2926399818
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",1143652757
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",45270100
17,"Transportation",1787,"Vehicles and their parts",178706,"Vehicle Chassis",393687639
17,"Transportation",1787,"Vehicles and their parts",178707,"Vehicle Bodies",204787056
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",1305981700
17,"Transportation",1787,"Vehicles and their parts",178709,"Work Trucks",211961
17,"Transportation",1787,"Vehicles and their parts",178710,"Armored vehicles",151340969
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",79045215
17,"Transportation",1787,"Vehicles and their parts",178712,"Bicycles",1515158
17,"Transportation",1787,"Vehicles and their parts",178713,"Wheelchairs",60178
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",8603170
17,"Transportation",1787,"Vehicles and their parts",178715,"Baby Carriages",35134
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",90114147
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178801,"Non-powered Aircraft",70132
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",2323375195
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",350119455
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178804,"Parachutes",336998
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178805,"Aircraft Launch Gear",9256140
17,"Transportation",1789,"Ships, boats and floating structures",178901,"Passenger and Cargo Ships",58887190
17,"Transportation",1789,"Ships, boats and floating structures",178902,"Fishing Ships",27291755
17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",18447719
17,"Transportation",1789,"Ships, boats and floating structures",178904,"Tug Boats",2209
17,"Transportation",1789,"Ships, boats and floating structures",178905,"Special Purpose Ships",1020979
17,"Transportation",1789,"Ships, boats and floating structures",178906,"Other Sea Vessels",578259
17,"Transportation",1789,"Ships, boats and floating structures",178907,"Other Floating Structures",3499873
17,"Transportation",1789,"Ships, boats and floating structures",178908,"Scrap Vessels",10272989
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",22351421
18,"Instruments",1890,"Instruments and apparatus",189002,"Mirrors and Lenses",513403
18,"Instruments",1890,"Instruments and apparatus",189003,"Eyewear Frames",13592207
18,"Instruments",1890,"Instruments and apparatus",189004,"Eyewear",5076932
18,"Instruments",1890,"Instruments and apparatus",189005,"Binoculars and Telescopes",1186372
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",121022
18,"Instruments",1890,"Instruments and apparatus",189007,"Video Cameras",162569
18,"Instruments",1890,"Instruments and apparatus",189008,"Image Projectors",2830
18,"Instruments",1890,"Instruments and apparatus",189009,"Photocopiers",721458
18,"Instruments",1890,"Instruments and apparatus",189010,"Photo Lab Equipment",70776
18,"Instruments",1890,"Instruments and apparatus",189011,"Microscopes",252654
18,"Instruments",1890,"Instruments and apparatus",189012,"Non-optical Microscopes",456174
18,"Instruments",1890,"Instruments and apparatus",189013,"LCDs",2540602
18,"Instruments",1890,"Instruments and apparatus",189014,"Compasses",27267208
18,"Instruments",1890,"Instruments and apparatus",189015,"Surveying Equipment",4622845
18,"Instruments",1890,"Instruments and apparatus",189016,"Balances",87980
18,"Instruments",1890,"Instruments and apparatus",189017,"Drafting Tools",3887206
18,"Instruments",1890,"Instruments and apparatus",189018,"Medical Instruments",142489590
18,"Instruments",1890,"Instruments and apparatus",189019,"Therapeutic Appliances",12330352
18,"Instruments",1890,"Instruments and apparatus",189020,"Breathing Appliances",2665098
18,"Instruments",1890,"Instruments and apparatus",189021,"Orthopedic Appliances",121418804
18,"Instruments",1890,"Instruments and apparatus",189022,"X-Ray Equipment",18440108
18,"Instruments",1890,"Instruments and apparatus",189023,"Instructional Models",3429848
18,"Instruments",1890,"Instruments and apparatus",189024,"Tensile Testing Machines",3136894
18,"Instruments",1890,"Instruments and apparatus",189025,"Hydrometers",10038979
18,"Instruments",1890,"Instruments and apparatus",189026,"Gas and Liquid Flow Measuring Instruments",48961398
18,"Instruments",1890,"Instruments and apparatus",189027,"Chemical Analysis Instruments",26662683
18,"Instruments",1890,"Instruments and apparatus",189028,"Utility Meters",23993837
18,"Instruments",1890,"Instruments and apparatus",189029,"Revolution Counters",27753578
18,"Instruments",1890,"Instruments and apparatus",189030,"Oscilloscopes",11171912
18,"Instruments",1890,"Instruments and apparatus",189031,"Other Measuring Instruments",39122890
18,"Instruments",1890,"Instruments and apparatus",189032,"Thermostats",113045084
18,"Instruments",1890,"Instruments and apparatus",189033,"Opto-Electric Instrument Parts",1482409
18,"Instruments",1891,"Clocks and watches",189101,"Precious Metal Watches",6541693
18,"Instruments",1891,"Clocks and watches",189102,"Base Metal Watches",2610421
18,"Instruments",1891,"Clocks and watches",189103,"Clocks with Watch Movements",11197
18,"Instruments",1891,"Clocks and watches",189104,"Dashboard Clocks",2191542
18,"Instruments",1891,"Clocks and watches",189105,"Other Clocks",169259
18,"Instruments",1891,"Clocks and watches",189106,"Time Recording Instruments",215388
18,"Instruments",1891,"Clocks and watches",189107,"Time Switches",243098
18,"Instruments",1891,"Clocks and watches",189108,"Watch Movements",1244
18,"Instruments",1891,"Clocks and watches",189109,"Clock Movements",258917
18,"Instruments",1891,"Clocks and watches",189110,"Incomplete Movement Sets",13.000000000000002
18,"Instruments",1891,"Clocks and watches",189111,"Watch Cases and Parts",5759
18,"Instruments",1891,"Clocks and watches",189112,"Clock Cases and Parts",2625
18,"Instruments",1891,"Clocks and watches",189113,"Watch Straps",27152
18,"Instruments",1891,"Clocks and watches",189114,"Other Clocks and Watches",30342
18,"Instruments",1892,"Musical instruments",189201,"Pianos",5836
18,"Instruments",1892,"Musical instruments",189202,"String Instruments",346858
18,"Instruments",1892,"Musical instruments",189205,"Wind Instruments",99360
18,"Instruments",1892,"Musical instruments",189206,"Percussion",595323
18,"Instruments",1892,"Musical instruments",189207,"Electric Musical Instruments",103001
18,"Instruments",1892,"Musical instruments",189208,"Other Musical Instruments",21567
18,"Instruments",1892,"Musical instruments",189209,"Musical Instrument Parts",3348477
19,"Weapons",1993,"Arms and ammunition",199301,"Military Weapons",1799604
19,"Weapons",1993,"Arms and ammunition",199302,"Handguns",134913956
19,"Weapons",1993,"Arms and ammunition",199303,"Other Firearms",161215943
19,"Weapons",1993,"Arms and ammunition",199304,"Spring, Air, and Gas Guns",16544908
19,"Weapons",1993,"Arms and ammunition",199305,"Weapons Parts and Accessories",4158944
19,"Weapons",1993,"Arms and ammunition",199306,"Explosive Ammunition",203876245
19,"Weapons",1993,"Arms and ammunition",199307,"Bladed Weapons and Accessories",6690.999999999999
20,"Miscellaneous",2094,"Furniture",209401,"Seats",94091220
20,"Miscellaneous",2094,"Furniture",209402,"Medical Furniture",9568267
20,"Miscellaneous",2094,"Furniture",209403,"Other Furniture",578205949
20,"Miscellaneous",2094,"Furniture",209404,"Mattresses",25629377
20,"Miscellaneous",2094,"Furniture",209405,"Light Fixtures",10690869
20,"Miscellaneous",2094,"Furniture",209406,"Prefabricated Buildings",24903487
20,"Miscellaneous",2095,"Toys and games",209503,"Models and Stuffed Animals",8393909
20,"Miscellaneous",2095,"Toys and games",209504,"Video and Card Games",4035451
20,"Miscellaneous",2095,"Toys and games",209505,"Party Decorations",147128
20,"Miscellaneous",2095,"Toys and games",209506,"Sports Equipment",11441649
20,"Miscellaneous",2095,"Toys and games",209507,"Fishing and Hunting Equipment",768470
20,"Miscellaneous",2095,"Toys and games",209508,"Fairground Amusements",1145377
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209601,"Worked Ivory and Bone",2117465
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209602,"Vegetable and Mineral Carvings",7921741
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209603,"Brooms",25689962
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209604,"Hand Sifters",272809
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209605,"Travel Kits",122662
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209606,"Buttons",1007353
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209607,"Zippers",4184602
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209608,"Pens",6302815
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209609,"Pencils and Crayons",76558534
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209610,"Chalkboards",156683
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209611,"Rubber Stamps",182605
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209612,"Ink Ribbons",1843260
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209613,"Lighters",4525232
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209614,"Smoking Pipes",178024
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209615,"Combs",312960
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209616,"Scent Sprays",6349448
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209617,"Vacuum Flask",4907033
20,"Miscellaneous",2096,"Miscellaneous manufactured articles",209618,"Mannequins",1463381
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219701,"Paintings",38120229
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219702,"Prints",437688
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219703,"Sculptures",21517519
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219704,"Revenue Stamps",39712
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219705,"Collector's Items",10976782
21,"Arts and Antiques",2197,"Works of art; collectors' pieces and antiques",219706,"Antiques",186611
